Date,"Total Cases","New Cases","New Cases 7-Day Moving Average","Case Growth","Cases Growth 7DMA","Total Deaths","New Deaths","New Deaths 7DMA","Death Growth","Death Growth 7DMA","Total Recoveries","New Recoveries","Recovery Rate","Active Cases","Case Fatality Rate (CFR)","Adjusted CFR","Total Deaths per MM Population","Total Cases per MM Population","Active Cases per ICU Bed"
2020-07-29,1560,1,1,0.06%,0.04%,22,0,0,0,0,1514,0,97.05%,24,1.41%,1.43%,4.56,323.52
2020-07-28,1559,2,1,0.13%,0.04%,22,0,0,0,0,1514,0,97.11%,23,1.41%,1.43%,4.56,323.31
2020-07-27,1557,1,0,0.06%,0.02%,22,0,0,0,0,1514,1,97.24%,21,1.41%,1.43%,4.56,322.9
2020-07-26,1556,0,0,0,0.02%,22,0,0,0,0,1513,0,97.24%,21,1.41%,1.43%,4.56,322.69
2020-07-25,1556,0,0,0,0.03%,22,0,0,0,0,1513,0,97.24%,21,1.41%,1.43%,4.56,322.69
2020-07-24,1556,0,1,0,0.05%,22,0,0,0,0,1513,0,97.24%,21,1.41%,1.43%,4.56,322.69
2020-07-23,1556,1,1,0.06%,0.06%,22,0,0,0,0,1513,2,97.24%,21,1.41%,1.43%,4.56,322.69
2020-07-22,1555,0,1,0,0.06%,22,0,0,0,0,1511,5,97.17%,22,1.41%,1.44%,4.56,322.48
2020-07-21,1555,0,1,0,0.07%,22,0,0,0,0,1506,0,96.85%,27,1.41%,1.44%,4.56,322.48
2020-07-20,1555,1,1,0.06%,0.09%,22,0,0,0,0,1506,0,96.85%,27,1.41%,1.44%,4.56,322.48
2020-07-19,1554,1,1,0.06%,0.09%,22,0,0,0,0,1506,0,96.91%,26,1.42%,1.44%,4.56,322.27
2020-07-18,1553,3,1,0.19%,0.08%,22,0,0,0,0,1506,0,96.97%,25,1.42%,1.44%,4.56,322.07
2020-07-17,1550,1,1,0.06%,0.06%,22,0,0,0,0,1506,0,97.16%,22,1.42%,1.44%,4.56,321.44
2020-07-16,1549,1,1,0.06%,0.06%,22,0,0,0,0,1506,7,97.22%,21,1.42%,1.44%,4.56,321.24
2020-07-15,1548,1,1,0.06%,0.07%,22,0,0,0,0,1499,1,96.83%,27,1.42%,1.45%,4.56,321.03
2020-07-14,1547,2,1,0.13%,0.09%,22,0,0,0,0,1498,0,96.83%,27,1.42%,1.45%,4.56,320.82
2020-07-13,1545,1,1,0.06%,0.08%,22,0,0,0,0,1498,1,96.96%,25,1.42%,1.45%,4.56,320.41
2020-07-12,1544,0,1,0,0.09%,22,0,0,0,0,1497,0,96.96%,25,1.42%,1.45%,4.56,320.2
2020-07-11,1544,1,2,0.06%,0.1%,22,0,0,0,0,1497,0,96.96%,25,1.42%,1.45%,4.56,320.2
2020-07-10,1543,1,2,0.06%,0.12%,22,0,0,0,0,1497,0,97.02%,24,1.43%,1.45%,4.56,319.99
2020-07-09,1542,2,2,0.13%,0.11%,22,0,0,0,0,1497,3,97.08%,23,1.43%,1.45%,4.56,319.78
2020-07-08,1540,3,1,0.2%,0.1%,22,0,0,0,0,1494,2,97.01%,24,1.43%,1.45%,4.56,319.37
2020-07-07,1537,1,1,0.07%,0.09%,22,0,0,0,0,1492,0,97.07%,23,1.43%,1.45%,4.56,318.75
2020-07-06,1536,2,1,0.13%,0.08%,22,0,0,0,0,1492,2,97.14%,22,1.43%,1.45%,4.56,318.54
2020-07-05,1534,1,1,0.07%,0.06%,22,0,0,0,0,1490,0,97.13%,22,1.43%,1.46%,4.56,318.13
2020-07-04,1533,3,1,0.2%,0.07%,22,0,0,0,0,1490,0,97.2%,21,1.44%,1.46%,4.56,317.92
2020-07-03,1530,0,1,0,0.07%,22,0,0,0,0,1490,0,97.39%,18,1.44%,1.46%,4.56,317.3
2020-07-02,1530,0,1,0,0.09%,22,0,0,0,0,1490,0,97.39%,18,1.44%,1.46%,4.56,317.3
2020-07-01,1530,2,2,0.13%,0.1%,22,0,0,0,0,1490,6,97.39%,18,1.44%,1.46%,4.56,317.3
2020-06-30,1528,0,2,0,0.11%,22,0,0,0,0,1484,0,97.12%,22,1.44%,1.46%,4.56,316.88
2020-06-29,1528,0,2,0,0.12%,22,0,0,0,0,1484,0,97.12%,22,1.44%,1.46%,4.56,316.88
2020-06-28,1528,2,2,0.13%,0.14%,22,0,0,0,0,1484,0,97.12%,22,1.44%,1.46%,4.56,316.88
2020-06-27,1526,4,2,0.26%,0.14%,22,0,0,0,0,1484,0,97.25%,20,1.44%,1.46%,4.56,316.47
2020-06-26,1522,2,2,0.13%,0.12%,22,0,0,0,0,1484,0,97.5%,16,1.45%,1.46%,4.56,315.64
2020-06-25,1520,1,2,0.07%,0.12%,22,0,0,0,0,1484,0,97.63%,14,1.45%,1.46%,4.56,315.22
2020-06-24,1519,3,2,0.2%,0.11%,22,0,0,0,0,1484,1,97.7%,13,1.45%,1.46%,4.56,315.01
2020-06-23,1516,1,1,0.07%,0.09%,22,0,0,0,0,1483,0,97.82%,11,1.45%,1.46%,4.56,314.39
2020-06-22,1515,2,1,0.13%,0.08%,22,0,0,0,0,1483,1,97.89%,10,1.45%,1.46%,4.56,314.18
2020-06-21,1513,2,1,0.13%,0.08%,22,0,0,0,0,1482,0,97.95%,9,1.45%,1.46%,4.56,313.77
2020-06-20,1511,2,1,0.13%,0.07%,22,0,0,0,0,1482,0,98.08%,7,1.46%,1.46%,4.56,313.36
2020-06-19,1509,2,1,0.13%,0.05%,22,0,0,0,0,1482,0,98.21%,5,1.46%,1.46%,4.56,312.94
2020-06-18,1507,0,0,0,0.03%,22,0,0,0,0,1482,0,98.34%,3,1.46%,1.46%,4.56,312.53
2020-06-17,1507,1,0,0.07%,0.03%,22,0,0,0,0,1482,0,98.34%,3,1.46%,1.46%,4.56,312.53
2020-06-16,1506,0,0,0,0.02%,22,0,0,0,0,1482,0,98.41%,2,1.46%,1.46%,4.56,312.32
2020-06-15,1506,2,0,0.13%,0.02%,22,0,0,0,0,1482,0,98.41%,2,1.46%,1.46%,4.56,312.32
2020-06-14,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-13,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-12,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-11,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-10,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-09,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-08,1504,0,0,0,0,22,0,0,0,0,1482,0,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-07,1504,0,0,0,0,22,0,0,0,0,1482,1,98.54%,0,1.46%,1.46%,4.56,311.9
2020-06-06,1504,0,0,0,0,22,0,0,0,0,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-06-05,1504,0,0,0,0,22,0,0,0,0,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-06-04,1504,0,0,0,0,22,0,0,0,0,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-06-03,1504,0,0,0,0,22,0,0,0,0,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-06-02,1504,0,0,0,0,22,0,0,0,0.68%,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-06-01,1504,0,0,0,0,22,0,0,0,0.68%,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-05-31,1504,0,0,0,0,22,0,0,0,0.68%,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-05-30,1504,0,0,0,0,22,0,0,0,0.68%,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-05-29,1504,0,0,0,0,22,0,0,0,0.68%,1481,0,98.47%,1,1.46%,1.46%,4.56,311.9
2020-05-28,1504,0,0,0,0,22,0,0,0,0.68%,1481,7,98.47%,1,1.46%,1.46%,4.56,311.9
2020-05-27,1504,0,0,0,0.01%,22,1,0,4.76%,0.68%,1474,12,98.01%,8,1.46%,1.47%,4.56,311.9
2020-05-26,1504,0,0,0,0.01%,21,0,0,0,0,1462,1,97.21%,21,1.4%,1.42%,4.36,311.9
2020-05-25,1504,0,1,0,0.05%,21,0,0,0,0,1461,5,97.14%,22,1.4%,1.42%,4.36,311.9
2020-05-24,1504,0,1,0,0.05%,21,0,0,0,0,1456,0,96.81%,27,1.4%,1.42%,4.36,311.9
2020-05-23,1504,0,1,0,0.05%,21,0,0,0,0,1456,1,96.81%,27,1.4%,1.42%,4.36,311.9
2020-05-22,1504,0,1,0,0.06%,21,0,0,0,0,1455,0,96.74%,28,1.4%,1.42%,4.36,311.9
2020-05-21,1504,1,1,0.07%,0.06%,21,0,0,0,0,1455,3,96.74%,28,1.4%,1.42%,4.36,311.9
2020-05-20,1503,0,1,0,0.06%,21,0,0,0,0,1452,5,96.61%,30,1.4%,1.43%,4.36,311.7
2020-05-19,1503,4,1,0.27%,0.06%,21,0,0,0,0,1447,14,96.27%,35,1.4%,1.43%,4.36,311.7
2020-05-18,1499,0,0,0,0.02%,21,0,0,0,0,1433,0,95.6%,45,1.4%,1.44%,4.36,310.87
2020-05-17,1499,0,0,0,0.02%,21,0,0,0,0,1433,0,95.6%,45,1.4%,1.44%,4.36,310.87
2020-05-16,1499,1,1,0.07%,0.05%,21,0,0,0,0,1433,5,95.6%,45,1.4%,1.44%,4.36,310.87
2020-05-15,1498,0,1,0,0.06%,21,0,0,0,0,1428,7,95.33%,49,1.4%,1.45%,4.36,310.66
2020-05-14,1498,1,1,0.07%,0.08%,21,0,0,0,0,1421,10,94.86%,56,1.4%,1.46%,4.36,310.66
2020-05-13,1497,0,1,0,0.08%,21,0,0,0,0,1411,9,94.26%,65,1.4%,1.47%,4.36,310.45
2020-05-12,1497,0,1,0,0.09%,21,0,0,0,0,1402,4,93.65%,74,1.4%,1.48%,4.36,310.45
2020-05-11,1497,0,2,0,0.1%,21,0,0,0,0.71%,1398,12,93.39%,78,1.4%,1.48%,4.36,310.45
2020-05-10,1497,3,1,0.2%,0.09%,21,0,0,0,0.71%,1386,15,92.59%,90,1.4%,1.49%,4.36,310.45
2020-05-09,1494,2,1,0.13%,0.07%,21,0,0,0,0.71%,1371,3,91.77%,102,1.41%,1.51%,4.36,309.83
2020-05-08,1492,2,1,0.13%,0.07%,21,0,0,0,0.71%,1368,21,91.69%,103,1.41%,1.51%,4.36,309.42
2020-05-07,1490,1,2,0.07%,0.11%,21,0,0,0,1.47%,1347,15,90.4%,122,1.41%,1.54%,4.36,309
2020-05-06,1489,1,2,0.07%,0.12%,21,0,0,0,1.47%,1332,16,89.46%,136,1.41%,1.55%,4.36,308.79
2020-05-05,1488,2,2,0.13%,0.13%,21,1,0,5%,1.47%,1316,14,88.44%,151,1.41%,1.57%,4.36,308.59
2020-05-04,1486,-1,2,-0.07%,0.14%,20,0,0,0,0.75%,1302,26,87.62%,164,1.35%,1.51%,4.15,308.17
2020-05-03,1487,0,3,0,0.17%,20,0,0,0,0.75%,1276,10,85.81%,191,1.34%,1.54%,4.15,308.38
2020-05-02,1487,2,2,0.13%,0.16%,20,0,0,0,1.55%,1266,3,85.14%,201,1.34%,1.56%,4.15,308.38
2020-05-01,1485,6,3,0.41%,0.23%,20,1,0,5.26%,1.55%,1263,11,85.05%,202,1.35%,1.56%,4.15,307.96
2020-04-30,1479,3,3,0.2%,0.22%,19,0,0,0,1.63%,1252,11,84.65%,208,1.28%,1.49%,3.94,306.72
2020-04-29,1476,2,4,0.14%,0.24%,19,0,1,0,4.7%,1241,12,84.08%,216,1.29%,1.51%,3.94,306.1
2020-04-28,1474,2,4,0.14%,0.28%,19,0,1,0,5.79%,1229,15,83.38%,226,1.29%,1.52%,3.94,305.68
2020-04-27,1472,3,5,0.2%,0.31%,19,0,1,0,6.98%,1214,34,82.47%,239,1.29%,1.54%,3.94,305.27
2020-04-26,1469,-1,5,-0.07%,0.38%,19,1,1,5.56%,6.98%,1180,38,80.33%,270,1.29%,1.58%,3.94,304.65
2020-04-25,1470,9,7,0.62%,0.48%,18,0,1,0,7.49%,1142,24,77.69%,310,1.22%,1.55%,3.73,304.85
2020-04-24,1461,5,7,0.34%,0.52%,18,1,1,5.88%,7.49%,1118,23,76.52%,325,1.23%,1.58%,3.73,302.99
2020-04-23,1456,5,8,0.34%,0.55%,17,3,1,21.43%,9.82%,1095,59,75.21%,344,1.17%,1.53%,3.53,301.95
2020-04-22,1451,6,9,0.42%,0.66%,14,1,1,7.69%,6.76%,1036,30,71.4%,401,0.96%,1.33%,2.9,300.91
2020-04-21,1445,5,11,0.35%,0.81%,13,1,1,8.33%,5.66%,1006,32,69.62%,426,0.9%,1.28%,2.7,299.67
2020-04-20,1440,9,13,0.63%,0.94%,12,0,1,0,15.9%,974,62,67.64%,454,0.83%,1.22%,2.49,298.63
2020-04-19,1431,9,14,0.63%,1.05%,12,1,1,9.09%,19.47%,912,45,63.73%,507,0.84%,1.3%,2.49,296.76
2020-04-18,1422,13,16,0.92%,1.16%,11,0,1,0,18.17%,867,51,60.97%,544,0.77%,1.25%,2.28,294.9
2020-04-17,1409,8,18,0.57%,1.35%,11,2,1,22.22%,32.46%,816,46,57.91%,582,0.78%,1.33%,2.28,292.2
2020-04-16,1401,15,23,1.08%,1.77%,9,0,1,0,43.57%,770,42,54.96%,622,0.64%,1.16%,1.87,290.54
2020-04-15,1386,20,25,1.46%,1.96%,9,0,1,0,43.57%,728,100,52.53%,649,0.65%,1.22%,1.87,287.43
2020-04-14,1366,17,29,1.26%,2.37%,9,4,1,80%,43.57%,628,82,45.97%,729,0.66%,1.41%,1.87,283.28
2020-04-13,1349,19,35,1.43%,2.89%,5,1,1,25%,32.14%,546,75,40.47%,798,0.37%,0.91%,1.04,279.76
2020-04-12,1330,18,42,1.37%,3.6%,4,0,0,0,28.57%,471,49,35.41%,855,0.3%,0.84%,0.83,275.82
2020-04-11,1312,29,52,2.26%,4.75%,4,2,0,100%,28.57%,422,49,32.16%,886,0.3%,0.94%,0.83,272.09
2020-04-10,1283,44,59,3.55%,5.77%,2,1,0,100%,14.29%,373,56,29.07%,908,0.16%,0.53%,0.41,266.07
2020-04-09,1239,29,63,2.4%,6.54%,1,0,0,0,0,317,35,25.59%,921,0.08%,0.31%,0.21,256.95
2020-04-08,1210,50,72,4.31%,7.99%,1,0,0,0,0,282,41,23.31%,927,0.08%,0.35%,0.21,250.93
2020-04-07,1160,54,73,4.88%,8.72%,1,0,0,0,0,241,65,20.78%,918,0.09%,0.41%,0.21,240.56
2020-04-06,1106,67,74,6.45%,9.43%,1,0,0,0,0,176,20,15.91%,929,0.09%,0.56%,0.21,229.37
2020-04-05,1039,89,75,9.37%,10.6%,1,0,0,0,0,156,29,15.01%,882,0.1%,0.64%,0.21,215.47
2020-04-04,950,82,71,9.45%,11.25%,1,0,0,0,0,127,24,13.37%,822,0.11%,0.78%,0.21,197.01
2020-04-03,868,71,71,8.91%,13.12%,1,0,0,0,0,103,11,11.87%,764,0.12%,0.96%,0.21,180.01
2020-04-02,797,89,73,12.57%,16.14%,1,0,0,0,0,92,9,11.54%,704,0.13%,1.08%,0.21,165.28
2020-04-01,708,61,72,9.43%,19.78%,1,0,0,0,0,83,9,11.72%,624,0.14%,1.19%,0.21,146.83
2020-03-31,647,58,70,9.85%,23.04%,1,0,0,0,0,74,11,11.44%,572,0.15%,1.33%,0.21,134.18
2020-03-30,589,75,70,14.59%,29.06%,1,0,0,0,0,63,7,10.7%,525,0.17%,1.56%,0.21,122.15
2020-03-29,514,63,64,13.97%,34.77%,1,1,0,0,0,56,6,10.89%,457,0.19%,1.75%,0.21,106.59
2020-03-28,451,83,57,22.55%,36.62%,0,0,0,0,0,50,13,11.09%,401,0%,0%,0,93.53
2020-03-27,368,85,47,30.04%,38.16%,0,0,0,0,0,37,10,10.05%,331,0%,0%,0,76.32
2020-03-26,283,78,36,38.05%,39.48%,0,0,0,0,0,27,5,9.54%,256,0%,0%,0,58.69
2020-03-25,205,50,26,32.26%,39.76%,0,0,0,0,0,22,10,10.73%,183,0%,0%,0,42.51
2020-03-24,155,53,20,51.96%,44.67%,0,0,0,0,0,12,12,7.74%,143,0%,0%,0,32.14
2020-03-23,102,36,13,54.55%,44.39%,0,0,0,0,0,0,0,0%,102,0%,0,0,21.15
2020-03-22,66,14,8,26.92%,36.6%,0,0,0,0,0,0,0,0%,66,0%,0,0,13.69
2020-03-21,52,13,7,33.33%,37.52%,0,0,0,0,0,0,0,0%,52,0%,0,0,10.78
2020-03-20,39,11,5,39.29%,35.61%,0,0,0,0,0,0,0,0%,39,0%,0,0,8.09
2020-03-19,28,8,3,40%,30%,0,0,0,0,0,0,0,0%,28,0%,0,0,5.81
2020-03-18,20,8,2,66.67%,24.29%,0,0,0,0,0,0,0,0%,20,0%,0,0,4.15
2020-03-17,12,4,1,50%,14.76%,0,0,0,0,0,0,0,0%,12,0%,0,0,2.49
2020-03-16,8,0,0,0,7.62%,0,0,0,0,0,0,0,0%,8,0%,0,0,1.66
2020-03-15,8,2,0,33.33%,7.62%,0,0,0,0,0,0,0,0%,8,0%,0,0,1.66
2020-03-14,6,1,0,20%,2.86%,0,0,0,0,0,0,0,0%,6,0%,0,0,1.24
2020-03-13,5,0,0,0,3.57%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-12,5,0,0,0,8.33%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-11,5,0,0,0,8.33%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-10,5,0,1,0,36.9%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-09,5,0,1,0,36.9%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-08,5,0,1,0,36.9%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-07,5,1,1,25%,36.9%,0,0,0,0,0,0,0,0%,5,0%,0,0,1.04
2020-03-06,4,1,0,33.33%,33.33%,0,0,0,0,0,0,0,0%,4,0%,0,0,0.83
2020-03-05,3,0,0,0,28.57%,0,0,0,0,0,0,0,0%,3,0%,0,0,0.62
2020-03-04,3,2,1,200%,33.33%,0,0,0,0,0,0,0,0%,3,0%,0,0,0.62
2020-03-03,1,0,0,0,0,0,0,0,0,0,0,0,0%,1,0%,0,0,0.21
2020-03-02,1,0,0,0,0,0,0,0,0,0,0,0,0%,1,0%,0,0,0.21
2020-03-01,1,0,0,0,0,0,0,0,0,0,0,0,0%,1,0%,0,0,0.21
2020-02-29,1,0,1,0,0,0,0,0,0,0,0,0,0%,1,0%,0,0,0.21
2020-02-28,1,1,1,0,0,0,0,0,0,0,0,0,0%,1,0%,0,0,0.21
